StatTrak M4A4 | ¤И═ї (Dragon King) (Minimal Wear),3666485512,StatTrak\u2122 M4A4 | \u9f8d\u738b (Dragon King) (Minimal Wear),9
StatTrak AUG | Chameleon (Minimal Wear),880408063,StatTrak\u2122 AUG | Chameleon (Minimal Wear),18
Sticker | Legendary (Foil),3616878601,Sticker | Legendary (Foil),90
бя Bowie Knife | Marble Fade (Factory New),2221046915,\u2605 Bowie Knife | Marble Fade (Factory New),27
AUG | Momentum (Minimal Wear),3667582139,AUG | Momentum (Minimal Wear),71
UMP-45 | Riot (Minimal Wear),,,21
UMP-45 | Delusion (Minimal Wear),3668610217,UMP-45 | Delusion (Minimal Wear),31
StatTrak MAC-10 | Carnivore (Field-Tested),3667579808,StatTrak\u2122 MAC-10 | Carnivore (Field-Tested),15
StatTrak PP-Bizon | Photic Zone (Field-Tested),3664210050,StatTrak\u2122 PP-Bizon | Photic Zone (Field-Tested),31
FAMAS | Survivor Z (Minimal Wear),1309991123,FAMAS | Survivor Z (Minimal Wear),73
G3SG1 | Orange Kimono (Minimal Wear),992098031,G3SG1 | Orange Kimono (Minimal Wear),21
P250 | Mint Kimono (Minimal Wear),992119730,P250 | Mint Kimono (Minimal Wear),28
MAC-10 | Rangeen (Minimal Wear),3667589951,MAC-10 | Rangeen (Minimal Wear),72
XM1014 | Slipstream (Factory New),1934449234,XM1014 | Slipstream (Factory New),47
Sticker | Distinguished Master Guardian,3668599503,Sticker | Distinguished Master Guardian,36
Sawed-Off | Amber Fade (Minimal Wear),310779460,Sawed-Off | Amber Fade (Minimal Wear),16
Dual Berettas | Briar (Minimal Wear),3667613176,Dual Berettas | Briar (Minimal Wear),2
SG 553 | Waves Perforated (Factory New),3667581160,SG 553 | Waves Perforated (Factory New),65
Souvenir Dual Berettas | Briar (Minimal Wear),3668023409,Souvenir Dual Berettas | Briar (Minimal Wear),55
StatTrak SCAR-20 | Blueprint (Minimal Wear),2220018540,StatTrak\u2122 SCAR-20 | Blueprint (Minimal Wear),63
MP9 | Goo (Factory New),3667572984,MP9 | Goo (Factory New),22
UMP-45 | Arctic Wolf (Factory New),2735399114,UMP-45 | Arctic Wolf (Factory New),45
CZ75-Auto | Pole Position (Factory New),937362425,CZ75-Auto | Pole Position (Factory New),16
StatTrak UMP-45 | Grand Prix (Field-Tested),3668601238,StatTrak\u2122 UMP-45 | Grand Prix (Field-Tested),54
MAG-7 | Praetorian (Factory New),3668604422,MAG-7 | Praetorian (Factory New),14
StatTrak Tec-9 | Ice Cap (Factory New),3667575296,StatTrak\u2122 Tec-9 | Ice Cap (Factory New),15
PP-Bizon | Photic Zone (Factory New),1560435944,PP-Bizon | Photic Zone (Factory New),22
StatTrak MAC-10 | Rangeen (Factory New),1309996227,StatTrak\u2122 MAC-10 | Rangeen (Factory New),14
AK-47 | Safari Mesh (Factory New),3661456466,AK-47 | Safari Mesh (Factory New),19
Sticker | Grayhound Gaming (Foil) | Berlin 2019,3485690894,Sticker | Grayhound Gaming (Foil) | Berlin 2019,8
Glock-18 | Warhawk (Minimal Wear),3667571552,Glock-18 | Warhawk (Minimal Wear),87
Sticker | Team Liquid | Cologne 2016,,,14
Sticker | Virtus.pro | Katowice 2015,846287477,Sticker | Virtus.pro | Katowice 2015,33
Katowice 2019 Nuke Souvenir Package,3196409868,Katowice 2019 Nuke Souvenir Package,43
Sticker | Astralis (Foil) | Berlin 2019,3485698730,Sticker | Astralis (Foil) | Berlin 2019,62
Sticker | Team Liquid (Holo) | MLG Columbus 2016,1626196109,Sticker | Team Liquid (Holo) | MLG Columbus 2016,9
SCAR-20 | Bloodsport (Factory New),3662203610,SCAR-20 | Bloodsport (Factory New),21
Sticker | Titan | Katowice 2015,846288178,Sticker | Titan | Katowice 2015,28
Sticker | Flipsid3 Tactics (Foil) | MLG Columbus 2016,1626193358,Sticker | Flipsid3 Tactics (Foil) | MLG Columbus 2016,5
StatTrak SCAR-20 | Bloodsport (Factory New),3664271732,StatTrak\u2122 SCAR-20 | Bloodsport (Factory New),12
London 2018 Inferno Souvenir Package,3013320719,London 2018 Inferno Souvenir Package,41
Sticker | ZywOo (Foil) | Katowice 2019,3186084713,Sticker | ZywOo (Foil) | Katowice 2019,11
StatTrak AUG | Momentum (Minimal Wear),3668599912,StatTrak\u2122 AUG | Momentum (Minimal Wear),16
XM1014 | Black Tie (Factory New),3667586167,XM1014 | Black Tie (Factory New),19
"StatTrak Music Kit | Skog, Metal",3668622797,"StatTrak\u2122 Music Kit | Skog, Metal",5
"Music Kit | Austin Wintory, Desert Fire",778383755,"Music Kit | Austin Wintory, Desert Fire",24
"StatTrak Music Kit | Various Artists, Hotline Miami",3668623270,"StatTrak\u2122 Music Kit | Various Artists, Hotline Miami",38
M249 | Jungle (Minimal Wear),3608088278,M249 | Jungle (Minimal Wear),29
USP-S | Lead Conduit (Field-Tested),1560434402,USP-S | Lead Conduit (Field-Tested),20
StatTrak CZ75-Auto | Imprint (Factory New),3659027053,StatTrak\u2122 CZ75-Auto | Imprint (Factory New),4
M4A1-S | Leaded Glass (Battle-Scarred),2531874119,M4A1-S | Leaded Glass (Battle-Scarred),9
Souvenir MAG-7 | Rust Coat (Field-Tested),3534838236,Souvenir MAG-7 | Rust Coat (Field-Tested),81
Sticker | oskar | Krakow 2017,3664280468,Sticker | oskar | Krakow 2017,4
StatTrak MP7 | Armor Core (Field-Tested),3667599025,StatTrak\u2122 MP7 | Armor Core (Field-Tested),13
StatTrak P2000 | Ivory (Factory New),3667580508,StatTrak\u2122 P2000 | Ivory (Factory New),7
AWP | Atheris (Battle-Scarred),3632331221,AWP | Atheris (Battle-Scarred),64
StatTrak Glock-18 | Royal Legion (Field-Tested),3253783690,StatTrak\u2122 Glock-18 | Royal Legion (Field-Tested),22
USP-S | Neo-Noir (Minimal Wear),,,82
StatTrak M4A1-S | Decimator (Factory New),2221504995,StatTrak\u2122 M4A1-S | Decimator (Factory New),26
"StatTrak Music Kit | Damjan Mravunac, The Talos Principle",3668602437,"StatTrak\u2122 Music Kit | Damjan Mravunac, The Talos Principle",31
StatTrak M4A1-S | Flashback (Factory New),3667012137,StatTrak\u2122 M4A1-S | Flashback (Factory New),12
USP-S | Orion (Minimal Wear),3666892684,USP-S | Orion (Minimal Wear),23
AWP | Containment Breach (Field-Tested),3608084353,AWP | Containment Breach (Field-Tested),30
StatTrak Dual Berettas | Dualing Dragons (Field-Tested),1310005342,StatTrak\u2122 Dual Berettas | Dualing Dragons (Field-Tested),32
MP7 | Asterion (Minimal Wear),1237384750,MP7 | Asterion (Minimal Wear),6
StatTrak MP9 | Bioleak (Field-Tested),3667598545,StatTrak\u2122 MP9 | Bioleak (Field-Tested),44
R8 Revolver | Crimson Web (Minimal Wear),3667581086,R8 Revolver | Crimson Web (Minimal Wear),48
UMP-45 | Metal Flowers (Minimal Wear),2316437702,UMP-45 | Metal Flowers (Minimal Wear),9
Souvenir PP-Bizon | Facility Sketch (Factory New),3667632227,Souvenir PP-Bizon | Facility Sketch (Factory New),28
StatTrak MAC-10 | Carnivore (Minimal Wear),1812818999,StatTrak\u2122 MAC-10 | Carnivore (Minimal Wear),13
Negev | Bratatat (Field-Tested),527638624,Negev | Bratatat (Field-Tested),12
Souvenir Nova | Walnut (Field-Tested),3667764626,Souvenir Nova | Walnut (Field-Tested),54
StatTrak XM1014 | Slipstream (Field-Tested),3668594797,StatTrak\u2122 XM1014 | Slipstream (Field-Tested),39
Sealed Graffiti | Gambit Esports | London 2018,3667657453,Sealed Graffiti | Gambit Esports | London 2018,5
StatTrak MAC-10 | Last Dive (Minimal Wear),2220636004,StatTrak\u2122 MAC-10 | Last Dive (Minimal Wear),16
SG 553 | Tiger Moth (Field-Tested),1440509209,SG 553 | Tiger Moth (Field-Tested),17
Sticker | Guardian Dragon,3668609734,Sticker | Guardian Dragon,16
Souvenir PP-Bizon | Chemical Green (Minimal Wear),3668709686,Souvenir PP-Bizon | Chemical Green (Minimal Wear),43
StatTrak Negev | Bratatat (Minimal Wear),3667706378,StatTrak\u2122 Negev | Bratatat (Minimal Wear),6
UMP-45 | Grand Prix (Field-Tested),937245221,UMP-45 | Grand Prix (Field-Tested),186
бя Falchion Knife,3666272536,\u2605 Falchion Knife,12
SCAR-20 | Blueprint (Field-Tested),2220010391,SCAR-20 | Blueprint (Field-Tested),68
MAG-7 | Sonar (Factory New),3665314815,MAG-7 | Sonar (Factory New),25
StatTrak Galil AR | Rocket Pop (Field-Tested),,,13
M4A4 | Buzz Kill (Field-Tested),3667578228,M4A4 | Buzz Kill (Field-Tested),168
StatTrak SSG 08 | Dark Water (Minimal Wear),527661651,StatTrak\u2122 SSG 08 | Dark Water (Minimal Wear),17
"Music Kit | Ki:Theory, MOLOTOV",3662201678,"Music Kit | Ki:Theory, MOLOTOV",26
P90 | Glacier Mesh (Minimal Wear),3667594235,P90 | Glacier Mesh (Minimal Wear),8
StatTrak P2000 | Imperial Dragon (Minimal Wear),3667683180,StatTrak\u2122 P2000 | Imperial Dragon (Minimal Wear),11
бя Bloodhound Gloves | Guerrilla (Minimal Wear),2080581333,\u2605 Bloodhound Gloves | Guerrilla (Minimal Wear),13
Sticker | Surf's Up,3667571311,Sticker | Surf's Up,99
P2000 | Handgun (Factory New),3615924014,P2000 | Handgun (Factory New),15
StatTrak MP7 | Bloodsport (Field-Tested),3667578662,StatTrak\u2122 MP7 | Bloodsport (Field-Tested),12
AK-47 | Elite Build (Factory New),3667576238,AK-47 | Elite Build (Factory New),75
Tec-9 | Ice Cap (Well-Worn),3664241680,Tec-9 | Ice Cap (Well-Worn),1
Sticker | OpTic Gaming | Atlanta 2017,2135301535,Sticker | OpTic Gaming | Atlanta 2017,11
MAG-7 | Petroglyph (Factory New),3666476765,MAG-7 | Petroglyph (Factory New),10
P250 | Inferno (Field-Tested),3574239029,P250 | Inferno (Field-Tested),45
бя Gut Knife | Doppler (Factory New),3665312755,\u2605 Gut Knife | Doppler (Factory New),36
Sticker | DreamEaters (Holo) | Berlin 2019,3664222624,Sticker | DreamEaters (Holo) | Berlin 2019,9
Sticker Capsule,384801280,Sticker Capsule,102
Sticker | GuardiaN | Cluj-Napoca 2015,3667404144,Sticker | GuardiaN | Cluj-Napoca 2015,7
Sticker | flusha | Boston 2018,2658260168,Sticker | flusha | Boston 2018,3
Sticker | mousesports | Cluj-Napoca 2015,1364488050,Sticker | mousesports | Cluj-Napoca 2015,6
SG 553 | Gator Mesh (Field-Tested),3666590569,SG 553 | Gator Mesh (Field-Tested),2
SG 553 | Aerial (Field-Tested),3668611185,SG 553 | Aerial (Field-Tested),39
Sticker | G2 Esports | Berlin 2019,3485696716,Sticker | G2 Esports | Berlin 2019,116
Glock-18 | Ironwork (Field-Tested),3663178113,Glock-18 | Ironwork (Field-Tested),24
R8 Revolver | Amber Fade (Minimal Wear),3661183154,R8 Revolver | Amber Fade (Minimal Wear),66
бя Shadow Daggers | Scorched (Minimal Wear),,,2
StatTrak AK-47 | Redline (Field-Tested),3627534731,StatTrak\u2122 AK-47 | Redline (Field-Tested),188
Sealed Graffiti | Lambda (Shark White),1989302219,Sealed Graffiti | Lambda (Shark White),15
Sealed Graffiti | Toasted (Blood Red),1989288421,Sealed Graffiti | Toasted (Blood Red),13
Sealed Graffiti | Cocky (Jungle Green),3667582595,Sealed Graffiti | Cocky (Jungle Green),17
Sticker | GeT_RiGhT | Berlin 2019,3666475819,Sticker | GeT_RiGhT | Berlin 2019,68
Sticker | FaZe Clan (Holo) | Berlin 2019,3667612640,Sticker | FaZe Clan (Holo) | Berlin 2019,60
Sticker | rain (Foil) | Berlin 2019,3668634932,Sticker | rain (Foil) | Berlin 2019,62
Sticker | flamie (Foil) | Berlin 2019,3485689241,Sticker | flamie (Foil) | Berlin 2019,36
Sticker | StarLadder (Holo) | Berlin 2019,3485689317,Sticker | StarLadder (Holo) | Berlin 2019,175
AUG | Ricochet (Factory New),1440503485,AUG | Ricochet (Factory New),25
Sticker | Stewie2K | Berlin 2019,3485689231,Sticker | Stewie2K | Berlin 2019,70
Sticker | GuardiaN | Berlin 2019,3485689232,Sticker | GuardiaN | Berlin 2019,64
Sticker | kNgV- | Berlin 2019,3485692614,Sticker | kNgV- | Berlin 2019,23
Sticker | Ninjas in Pyjamas (Holo) | Berlin 2019,3665309922,Sticker | Ninjas in Pyjamas (Holo) | Berlin 2019,78
Sticker | woxic | Berlin 2019,3665328866,Sticker | woxic | Berlin 2019,20
Sticker | KSCERATO | Berlin 2019,3667618262,Sticker | KSCERATO | Berlin 2019,23
Sticker | ableJ | Berlin 2019,3485689412,Sticker | ableJ | Berlin 2019,17
Sticker | s1mple (Gold) | Berlin 2019,3485693992,Sticker | s1mple (Gold) | Berlin 2019,20
Sticker | Lucky | Berlin 2019,3662196408,Sticker | Lucky | Berlin 2019,101
Sticker | fer | Berlin 2019,3485689227,Sticker | fer | Berlin 2019,98
Sticker | oBo | Berlin 2019,3485689284,Sticker | oBo | Berlin 2019,219
Sticker | jks | Berlin 2019,3668596756,Sticker | jks | Berlin 2019,162
Sticker | erkaSt | Berlin 2019,3668608451,Sticker | erkaSt | Berlin 2019,23
Sticker | JUGi | Berlin 2019,3668643295,Sticker | JUGi | Berlin 2019,20
Sticker | yuurih | Berlin 2019,3668624853,Sticker | yuurih | Berlin 2019,46
Sticker | CeRq | Berlin 2019,,,31
Sticker | FL1T (Foil) | Berlin 2019,3485700544,Sticker | FL1T (Foil) | Berlin 2019,5
AWP | Mortis (Field-Tested),3668596949,AWP | Mortis (Field-Tested),105
Sticker | LUCAS1 (Foil) | Berlin 2019,3485689228,Sticker | LUCAS1 (Foil) | Berlin 2019,46
Sticker | EspiranTo | Berlin 2019,3485690904,Sticker | EspiranTo | Berlin 2019,21
Sticker | Keoz | Berlin 2019,3485689414,Sticker | Keoz | Berlin 2019,14
Sticker | speed4k | Berlin 2019,3663197801,Sticker | speed4k | Berlin 2019,27
Sticker | ropz (Foil) | Boston 2018,2658260449,Sticker | ropz (Foil) | Boston 2018,2
Souvenir Galil AR | Cold Fusion (Minimal Wear),3500995186,Souvenir Galil AR | Cold Fusion (Minimal Wear),14
Sticker | ZywOo | Berlin 2019,3485689308,Sticker | ZywOo | Berlin 2019,97
Sticker | NiKo | Berlin 2019,3668597013,Sticker | NiKo | Berlin 2019,115
Sticker | allu (Foil) | Berlin 2019,3667601247,Sticker | allu (Foil) | Berlin 2019,103
Sticker | dephh (Foil) | Berlin 2019,3667641912,Sticker | dephh (Foil) | Berlin 2019,54
P250 | Franklin (Minimal Wear),469480270,P250 | Franklin (Minimal Wear),21
Sticker | DD (Gold) | London 2018,3002907216,Sticker | DD (Gold) | London 2018,1
Sticker | electronic | Katowice 2019,3668603766,Sticker | electronic | Katowice 2019,33
Sticker | felps (Foil) | Katowice 2019,3186054132,Sticker | felps (Foil) | Katowice 2019,11
Sticker | allu | Katowice 2019,3668641708,Sticker | allu | Katowice 2019,18
Sticker | Golden (Foil) | Katowice 2019,3186045678,Sticker | Golden (Foil) | Katowice 2019,12
Sticker | coldzera (Foil) | Katowice 2019,3186046393,Sticker | coldzera (Foil) | Katowice 2019,27
Sticker | flamie (Foil) | Katowice 2019,3666489783,Sticker | flamie (Foil) | Katowice 2019,6
Sticker | BnTeT | Berlin 2019,3485689864,Sticker | BnTeT | Berlin 2019,180
Sticker | Tyloo | Berlin 2019,3485692837,Sticker | Tyloo | Berlin 2019,203
Sticker | ENCE (Foil) | Berlin 2019,3485694608,Sticker | ENCE (Foil) | Berlin 2019,54
Sticker | Natus Vincere (Holo) | Berlin 2019,3485689633,Sticker | Natus Vincere (Holo) | Berlin 2019,76
Sticker | Astralis (Holo) | Berlin 2019,3485689627,Sticker | Astralis (Holo) | Berlin 2019,249
Sticker | GuardiaN (Foil) | Berlin 2019,,,37
Sticker | Summer (Foil) | Berlin 2019,3485701290,Sticker | Summer (Foil) | Berlin 2019,34
Sticker | Summer | Berlin 2019,3485690900,Sticker | Summer | Berlin 2019,20
Sticker | Freeman (Foil) | Berlin 2019,3663252312,Sticker | Freeman (Foil) | Berlin 2019,49
Sticker | s1mple (Foil) | Berlin 2019,3667643450,Sticker | s1mple (Foil) | Berlin 2019,67
Sticker | Twistzz | Berlin 2019,3667571776,Sticker | Twistzz | Berlin 2019,155
Sticker | somebody | Berlin 2019,3663201234,Sticker | somebody | Berlin 2019,73
Sticker | Freeman | Berlin 2019,3485690903,Sticker | Freeman | Berlin 2019,19
Sticker | Attacker (Foil) | Berlin 2019,3485695413,Sticker | Attacker (Foil) | Berlin 2019,47
SG 553 | Triarch (Factory New),3667577731,SG 553 | Triarch (Factory New),18
Sealed Graffiti | Sorry (Wire Blue),1989281266,Sealed Graffiti | Sorry (Wire Blue),12
Sealed Graffiti | X-Knives (Wire Blue),1989314759,Sealed Graffiti | X-Knives (Wire Blue),17
Sealed Graffiti | Speechless (Blood Red),3668608538,Sealed Graffiti | Speechless (Blood Red),16
CZ75-Auto | Indigo (Field-Tested),3667574343,CZ75-Auto | Indigo (Field-Tested),22
MP7 | Scorched (Field-Tested),3668598481,MP7 | Scorched (Field-Tested),28
Sealed Graffiti | 1G (Bazooka Pink),3608084370,Sealed Graffiti | 1G (Bazooka Pink),5
Sealed Graffiti | Silver Bullet (Violent Violet),3608084749,Sealed Graffiti | Silver Bullet (Violent Violet),4
Sealed Graffiti | Smarmy (Wire Blue),3666548689,Sealed Graffiti | Smarmy (Wire Blue),1
StatTrak CZ75-Auto | Red Astor (Field-Tested),1703569380,StatTrak\u2122 CZ75-Auto | Red Astor (Field-Tested),26
Sealed Graffiti | Bling (Shark White),1989277789,Sealed Graffiti | Bling (Shark White),13
Sealed Graffiti | Rage Mode (Desert Amber),1989282987,Sealed Graffiti | Rage Mode (Desert Amber),7
Five-SeveN | Capillary (Factory New),3661174745,Five-SeveN | Capillary (Factory New),148
SCAR-20 | Contractor (Well-Worn),3664199205,SCAR-20 | Contractor (Well-Worn),10
AWP | Snake Camo (Factory New),3597727238,AWP | Snake Camo (Factory New),2
бя StatTrak Butterfly Knife | Boreal Forest (Field-Tested),520446680,\u2605 StatTrak\u2122 Butterfly Knife | Boreal Forest (Field-Tested),4
бя Huntsman Knife | Safari Mesh (Field-Tested),469480153,\u2605 Huntsman Knife | Safari Mesh (Field-Tested),2
SG 553 | Bulldozer (Factory New),,,5
бя Flip Knife | Black Laminate (Well-Worn),1816690642,\u2605 Flip Knife | Black Laminate (Well-Worn),5
Sealed Graffiti | GTG (Brick Red),3667643716,Sealed Graffiti | GTG (Brick Red),10
бя Hand Wraps | Slaughter (Field-Tested),2077804523,\u2605 Hand Wraps | Slaughter (Field-Tested),27
MAC-10 | Surfwood (Field-Tested),3608084291,MAC-10 | Surfwood (Field-Tested),24
P2000 | Handgun (Battle-Scarred),3667580053,P2000 | Handgun (Battle-Scarred),8
USP-S | Kill Confirmed (Minimal Wear),1310017306,USP-S | Kill Confirmed (Minimal Wear),23
Dual Berettas | Shred (Minimal Wear),3667575455,Dual Berettas | Shred (Minimal Wear),42
Sticker | StarLadder | Berlin 2019,3668602018,Sticker | StarLadder | Berlin 2019,65
бя Stiletto Knife | Blue Steel (Minimal Wear),2964121141,\u2605 Stiletto Knife | Blue Steel (Minimal Wear),7
MP9 | Modest Threat (Minimal Wear),3668599272,MP9 | Modest Threat (Minimal Wear),69
бя Nomad Knife | Urban Masked (Battle-Scarred),3665445149,\u2605 Nomad Knife | Urban Masked (Battle-Scarred),2
Five-SeveN | Retrobution (Minimal Wear),3668599115,Five-SeveN | Retrobution (Minimal Wear),14
Five-SeveN | Scumbria (Battle-Scarred),1934414789,Five-SeveN | Scumbria (Battle-Scarred),18
StatTrak M249 | Spectre (Field-Tested),1703496046,StatTrak\u2122 M249 | Spectre (Field-Tested),39
Sticker | Sphinx,3668621915,Sticker | Sphinx,22
Sticker | Fancy Koi,3667612909,Sticker | Fancy Koi,22
Glock-18 | Royal Legion (Minimal Wear),3667571808,Glock-18 | Royal Legion (Minimal Wear),27
Sawed-Off | Serenity (Field-Tested),720293857,Sawed-Off | Serenity (Field-Tested),31
PP-Bizon | Photic Zone (Factory New),1560435944,PP-Bizon | Photic Zone (Factory New),24
Sticker | Boris,3667582605,Sticker | Boris,47
бя Huntsman Knife | Case Hardened (Minimal Wear),469965113,\u2605 Huntsman Knife | Case Hardened (Minimal Wear),2
Sticker | Mahjong Fa,3668636160,Sticker | Mahjong Fa,16
Tec-9 | Sandstorm (Minimal Wear),360481500,Tec-9 | Sandstorm (Minimal Wear),12
Sticker | Mahjong Rooster,3668594860,Sticker | Mahjong Rooster,5
Community Capsule 2018,3667582246,Community Capsule 2018,41
UMP-45 | Scaffold (Factory New),2220214331,UMP-45 | Scaffold (Factory New),19
бя Classic Knife | Slaughter (Minimal Wear),3574254425,\u2605 Classic Knife | Slaughter (Minimal Wear),5
Sealed Graffiti | Puke (Desert Amber),3608085135,Sealed Graffiti | Puke (Desert Amber),7
MP9 | Hypnotic (Minimal Wear),,,2
Dual Berettas | Emerald (Factory New),3608085066,Dual Berettas | Emerald (Factory New),18
UMP-45 | Day Lily (Factory New),3668605497,UMP-45 | Day Lily (Factory New),5
Sticker | rain | Katowice 2019,3668610329,Sticker | rain | Katowice 2019,25
бя M9 Bayonet | Marble Fade (Factory New),721233508,\u2605 M9 Bayonet | Marble Fade (Factory New),41
StatTrak MP7 | Akoben (Factory New),2220391607,StatTrak\u2122 MP7 | Akoben (Factory New),16
StatTrak P250 | Nevermore (Field-Tested),3113389151,StatTrak\u2122 P250 | Nevermore (Field-Tested),25
Sticker | aizy | Berlin 2019,3485694248,Sticker | aizy | Berlin 2019,24
Sticker | chelo | Berlin 2019,3668620598,Sticker | chelo | Berlin 2019,14
StatTrak Five-SeveN | Buddy (Field-Tested),3574246938,StatTrak\u2122 Five-SeveN | Buddy (Field-Tested),9
R8 Revolver | Grip (Well-Worn),3668598868,R8 Revolver | Grip (Well-Worn),40
R8 Revolver | Grip (Battle-Scarred),3666468851,R8 Revolver | Grip (Battle-Scarred),37
SG 553 | Aloha (Well-Worn),3545523333,SG 553 | Aloha (Well-Worn),5
Sticker | Jame | Katowice 2019,3186047144,Sticker | Jame | Katowice 2019,155
StatTrak Desert Eagle | Directive (Field-Tested),3668688624,StatTrak\u2122 Desert Eagle | Directive (Field-Tested),25
StatTrak Five-SeveN | Scumbria (Field-Tested),1934516725,StatTrak\u2122 Five-SeveN | Scumbria (Field-Tested),10
Sealed Graffiti | Keep the Change (Cash Green),1989278680,Sealed Graffiti | Keep the Change (Cash Green),28
Sticker | Vega Squadron (Holo) | Katowice 2019,3186045966,Sticker | Vega Squadron (Holo) | Katowice 2019,19
Sticker | f0rest | Katowice 2019,3667662319,Sticker | f0rest | Katowice 2019,17
AK-47 | Jungle Spray (Field-Tested),3667576544,AK-47 | Jungle Spray (Field-Tested),45
XM1014 | Black Tie (Field-Tested),1703261733,XM1014 | Black Tie (Field-Tested),48
StatTrak CZ75-Auto | Imprint (Well-Worn),1934437697,StatTrak\u2122 CZ75-Auto | Imprint (Well-Worn),16
Sealed Graffiti | Rage Mode (Monster Purple),3667603921,Sealed Graffiti | Rage Mode (Monster Purple),9
Sealed Graffiti | Quickdraw (Monarch Blue),1989285147,Sealed Graffiti | Quickdraw (Monarch Blue),3
Dual Berettas | Ventilators (Field-Tested),3597772331,Dual Berettas | Ventilators (Field-Tested),20
StatTrak G3SG1 | Ventilator (Field-Tested),1934478716,StatTrak\u2122 G3SG1 | Ventilator (Field-Tested),9
StatTrak PP-Bizon | Judgement of Anubis (Factory New),,,11
Sticker | Lekr0 | Katowice 2019,3186045359,Sticker | Lekr0 | Katowice 2019,14
Sticker | Xizt | Katowice 2019,3518520033,Sticker | Xizt | Katowice 2019,10
Sticker | Ninjas in Pyjamas (Holo) | Katowice 2019,3667634302,Sticker | Ninjas in Pyjamas (Holo) | Katowice 2019,10
Sticker | JaCkz | Katowice 2019,3186045455,Sticker | JaCkz | Katowice 2019,7
StatTrak P90 | Chopper (Battle-Scarred),1815037098,StatTrak\u2122 P90 | Chopper (Battle-Scarred),6
Sealed Graffiti | Sheriff (Dust Brown),1989275363,Sealed Graffiti | Sheriff (Dust Brown),9
Sealed Graffiti | Rage Mode (Jungle Green),1989338770,Sealed Graffiti | Rage Mode (Jungle Green),14
Sticker | KRIMZ | Katowice 2019,3667632146,Sticker | KRIMZ | Katowice 2019,23
Sticker | xccurate | Katowice 2019,3186045357,Sticker | xccurate | Katowice 2019,47
Sticker | BnTeT | Katowice 2019,3667650623,Sticker | BnTeT | Katowice 2019,48
R8 Revolver | Reboot (Factory New),3667574002,R8 Revolver | Reboot (Factory New),29
MP7 | Bloodsport (Factory New),2735488565,MP7 | Bloodsport (Factory New),80
Sticker | NRG (Foil) | Berlin 2019,3665342125,Sticker | NRG (Foil) | Berlin 2019,19
P250 | Wingshot (Field-Tested),3665308416,P250 | Wingshot (Field-Tested),17
USP-S | Blood Tiger (Factory New),3667587914,USP-S | Blood Tiger (Factory New),21
M4A1-S | Blood Tiger (Minimal Wear),3667573429,M4A1-S | Blood Tiger (Minimal Wear),25
StatTrak AK-47 | Blue Laminate (Field-Tested),3665534229,StatTrak\u2122 AK-47 | Blue Laminate (Field-Tested),55
StatTrak Dual Berettas | Dualing Dragons (Minimal Wear),1309995634,StatTrak\u2122 Dual Berettas | Dualing Dragons (Minimal Wear),27
R8 Revolver | Fade (Field-Tested),3661193364,R8 Revolver | Fade (Field-Tested),15
StatTrak UMP-45 | Briefing (Well-Worn),3668789475,StatTrak\u2122 UMP-45 | Briefing (Well-Worn),10
Sealed Graffiti | X-Axes (Monarch Blue),3668604074,Sealed Graffiti | X-Axes (Monarch Blue),7
MAG-7 | Bulldozer (Well-Worn),3665442440,MAG-7 | Bulldozer (Well-Worn),1
Sealed Graffiti | Loser (Tracer Yellow),3664248932,Sealed Graffiti | Loser (Tracer Yellow),8
XM1014 | Oxide Blaze (Well-Worn),3666473177,XM1014 | Oxide Blaze (Well-Worn),14
MAG-7 | SWAG-7 (Minimal Wear),3668600266,MAG-7 | SWAG-7 (Minimal Wear),25
StatTrak UMP-45 | Arctic Wolf (Minimal Wear),,,121
MP7 | Bloodsport (Minimal Wear),2735596503,MP7 | Bloodsport (Minimal Wear),89
бя Hydra Gloves | Mangrove (Field-Tested),2735942874,\u2605 Hydra Gloves | Mangrove (Field-Tested),13
UMP-45 | Moonrise (Factory New),3668599606,UMP-45 | Moonrise (Factory New),115
FAMAS | Crypsis (Minimal Wear),3668601093,FAMAS | Crypsis (Minimal Wear),40
StatTrak P90 | Off World (Minimal Wear),3220834501,StatTrak\u2122 P90 | Off World (Minimal Wear),25
StatTrak FAMAS | Crypsis (Minimal Wear),3668618990,StatTrak\u2122 FAMAS | Crypsis (Minimal Wear),9
StatTrak P250 | Verdigris (Minimal Wear),3668599879,StatTrak\u2122 P250 | Verdigris (Minimal Wear),6
AK-47 | Uncharted (Well-Worn),3220871219,AK-47 | Uncharted (Well-Worn),6
Galil AR | Akoben (Battle-Scarred),3668597365,Galil AR | Akoben (Battle-Scarred),15
AWP | Safari Mesh (Minimal Wear),1472691185,AWP | Safari Mesh (Minimal Wear),51
P250 | Supernova (Factory New),520027600,P250 | Supernova (Factory New),87
Glock-18 | Grinder (Factory New),3668608557,Glock-18 | Grinder (Factory New),57
FAMAS | Sergeant (Field-Tested),3668607713,FAMAS | Sergeant (Field-Tested),19
Sealed Graffiti | Take Flight (Cash Green),3668642393,Sealed Graffiti | Take Flight (Cash Green),9
Sealed Graffiti | 8-Ball (Cash Green),1989275536,Sealed Graffiti | 8-Ball (Cash Green),12
Sealed Graffiti | Mr. Teeth (Desert Amber),1989287235,Sealed Graffiti | Mr. Teeth (Desert Amber),11
